word,count
"desire",0
"grow",0
"goodmorning",0
"proceed",0
"palace",0
"power",0
"promised",0
"heritage",0
"animals",0
"ace",0
"novel",1
"bake",0
"shares",0
"museum",1
"living",0
"landscape",0
"lyrics",0
"bridegroom",0
"candles",0
"acceptable",0
"possibilities",0
"accurate",0
"raises",0
"charms",0
"television",0
"greet",0
"assets",0
"aunt",0
"powers",0
"approve",0
"nieces",0
"dedication",0
"sculpture",0
"competent",0
"currency",1
"eligible",0
"tour",2
"motivation",0
"tea",0
"dvd",0
"personality",0
"career",0
"firefighters",1
"fan",0
"communicate",0
"survivors",0
"rhythm",0
"pony",0
"picture",0
"high",0
"shops",0
"volunteers",0
"recovered",0
"bird",1
"theaters",0
"salad",0
"cat",0
"sparks",0
"recovery",0
"sport",0
"cook",2
"solutions",0
"tunes",0
"photographer",0
"promising",0
"expert",0
"care",0
"invite",0
"deposits",0
"holy",0
"supreme",0
"leading",0
"recover",1
"unite",0
"corn",0
"homes",0
"attained",0
"vision",0
"zoo",0
"disney",0
"restaurants",0
"chatting",0
"dresses",0
"varieties",0
"steak",0
"invest",0
"simplicity",0
"book's",0
"wife",1
"heartfelt",0
"youth",0
"cameras",0
"offer",1
"stories",0
"perfume",0
"organized",0
"kitty",0
"performances",0
"pray",0
"salaries",0
"slept",0
"rescue",0
"sisters",0
"husband",0
"immortal",0
"crown",0
"touching",0
"stimulation",0
"therapeutic",0
"relatives",0
"proposal",0
"dress",0
"favorited",0
"lady",0
"clothing",0
"amour",0
"beam",0
"visiting",0
"females",0
"rhymes",0
"captain",0
"lime",0
"helps",0
"expressions",0
"certainty",0
"spirit",0
"child's",0
"furnished",0
"specialty",0
"unlimited",0
"stroll",0
"starry",0
"popular",1
"art",1
"highly",0
"singers",0
"supported",0
"conservation",0
"growth",0
"suitable",0
"ideals",0
"desired",0
"protected",0
"album",0
"efficiency",0
"sleeps",0
"vocals",0
"baking",0
"expecting",0
"springs",0
"ready",0
"sale",0
"usa",0
"understood",0
"english",0
"relative",0
"majesty",0
"classical",0
"exhibition",2
"islands",0
"sympathetic",0
"arts",0
"advanced",0
"radio",0
"goodnight",0
"preferred",0
"student",0
"fish",0
"me",1
"classic",0
"solve",0
"available",2
"impress",0
"colour",0
"language",0
"upgrade",0
"traditions",0
"drawing",0
"advance",1
"symphony",0
"invented",0
"skill",0
"saviour",0
"able",0
"morning",2
"international",0
"circus",0
"ipod",0
"diploma",0
"okay",0
"progressive",0
"donations",0
"coupon",0
"natural",2
"e-mail",0
"belonged",0
"butter",0
"ahaha",0
"cosmic",0
"raised",0
"encore",0
"muscles",0
"guidance",0
"tacos",0
"traveler",1
"showers",0
"worldwide",0
"illustration",0
"film",0
"preservation",0
"understand",0
"increase",0
"universities",0
"teach",0
"protection",2
"privileges",0
"nephew",0
"asset",0
"found",0
"haven",0
"pays",0
"adoption",0
"moral",0
"recognition",0
"discovery",0
"visit",0
"receiving",0
"rising",0
"dearly",0
"exercises",0
"eager",0
"orange",0
"dawn",0
"crystal",0
"save",0
"reindeer",0
"overcome",0
"ultimate",0
"coin",0
"done",0
"cleaned",0
"premiere",0
"blanket",0
"emails",0
"iphone",0
"groovy",0
"potato",0
"spontaneous",0
"scholars",0
"give",0
"cats",0
"solar",0
"pride",0
"accepted",0
"tasting",0
"shelter",0
"right",0
"cooked",0
"invited",0
"sailed",0
"advantages",0
"sang",0
"read",1
"wings",0
"literature",0
"ethics",0
"extra",1
"ambitious",0
"feather",0
"planet",0
"brain",0
"world",1
"compensation",0
"soup",0
"communication",0
"baker",0
"lips",0
"swimming",0
"videos",0
"poem",0
"prefer",0
"surf",0
"nights",0
"phenomenon",0
"ease",0
"fries",0
"champ",0
"jesus",0
"initiative",0
"incredibly",0
"growing",0
"poet",0
"guest",0
"mercedes",0
"bounce",0
"balanced",0
"cultures",0
"amore",0
"eden",0
"interaction",0
"velvet",0
"starting",0
"allies",0
"performing",0
"roast",0
"innocence",0
"lounge",0
"agriculture",0
"ipad",0
"gives",0
"newest",0
"stunning",0
"receive",0
"leadership",0
"contribute",0
"deals",0
"cousins",0
"eaten",0
"mature",0
"legend",0
"tales",0
"newly",0
"recipe",0
"fame",0
"bells",0
"couples",0
"determined",0
"chips",0
"hire",0
"americans",0
"herb",0
"grows",0
"sanity",0
"illustrations",0
"rays",0
"relevant",0
"elder",0
"rights",0
"exclusive",0
"always",3
"paperbacks",0
"sings",0
"electronics",0
"boost",0
"italian",0
"video",0
"potatoes",0
"soft",0
"pumpkin",0
"bible",0
"information",2
"offers",0
"instrumental",0
"gathering",0
"supporting",0
"scholar",0
"mate",0
"answers",0
"modern",0
"hehe",0
"story",0
"family's",0
"starbucks",0
"humble",0
"acoustic",0
"prayer",0
"perform",0
"library",0
"shopper",0
"dining",2
"poems",0
"screenplay",0
"clap",0
"restored",3
"backyard",0
"drums",0
"virtue",0
"prospect",0
"functioning",0
"riverside",0
"memory",0
"grass",0
"nephews",0
"poets",0
"clothes",0
"believer",0
"activities",0
"talking",0
"prime",0
"recommended",0
"research",0
"cultivated",0
"forever",0
"goods",0
"scored",0
"reception",0
"rocking",0
"athletic",0
"resources",1
"literary",0
"resource",0
"mint",0
"higher",0
"london",0
"remedy",0
"tender",0
"boats",0
"philosophy",0
"eats",0
"draw",0
"gained",0
"familiar",0
"wage",0
"coast",0
"revival",0
"effectively",0
"wit",0
"support",1
"teachers",0
"earth",0
"prince",0
"languages",0
"rides",0
"scientific",0
"likely",1
"increases",0
"soccer",0
"infinite",0
"chance",0
"supermarkets",0
"beatles",0
"nap",0
"teaching",0
"wink",0
"satisfactory",0
"rice",0
"forgive",0
"professional",0
"graphics",0
"phone",1
"princes",0
"improve",0
"sis",0
"whale",0
"scoring",0
"fast",0
"aaah",0
"residence",0
"contribution",0
"stream",0
"feed",0
"cousin",0
"jazz",0
"assist",0
"traveled",0
"delivered",0
"novelist",0
"portrait",0
"fest",0
"evening",1
"curves",0
"simply",0
"gaming",0
"accept",0
"shore",0
"chat",0
"party's",0
"environmental",0
"farming",0
"wondered",0
"composer",0
"band",0
"remember",1
"panties",0
"interests",1
"india",0
"partnership",0
"wine",0
"dates",0
"hearted",0
"hats",0
"tennis",0
"shores",0
"baked",0
"tradition",0
"altogether",0
"willing",0
"light",0
"charity",0
"wages",0
"touched",0
"educational",0
"equally",0
"destination",0
"consciousness",0
"gain",0
"actress",0
"poetry",0
"architecture",0
"europe",0
"drawings",0
"australia",0
"launch",0
"younger",0
"increasing",0
"mountain",0
"possibility",0
"chorus",0
"ceremony",0
"electronic",0
"pics",0
"floating",0
"playin",0
"touch",0
"kidding",0
"summer",2
"deserve",0
"generations",0
"resolved",0
"adopt",0
"cultivation",0
"visits",0
"hills",0
"participate",0
"waves",0
"dating",0
"twins",0
"futures",0
"chicken",0
"buying",0
"gmail",0
"provide",2
"studies",0
"1980s",0
"documentary",0
"sixteen",0
"softly",0
"exercised",0
"enabled",0
"seeds",0
"purely",0
"greeks",0
"maximum",0
"giveaway",0
"bigger",0
"skills",0
"contributing",0
"painter",0
"thinks",0
"sung",0
"lottery",0
"functional",0
"touches",0
"neighborhood",0
"reasonable",0
"revenues",0
"sails",0
"we",12
"tastes",0
"agricultural",0
"score",0
"lamb",0
"seeing",0
"americas",0
"preserve",0
"cradle",0
"thought",0
"arose",0
"increased",0
"rocket",0
"silver",1
"distinction",0
"designers",0
"development",1
"boyfriend",0
"80's",0
"played",0
"ownership",0
"craft",0
"committed",0
"saves",0
"tasted",0
"meet",0
"faster",0
"purchased",0
"leader",0
"queens",0
"breath",0
"explore",0
"belle",0
"voluntary",0
"sketch",0
"maintained",0
"dressed",0
"imagined",0
"april",0
"please",0
"mail",0
"climbed",0
"volunteer",0
"mario",0
"instantly",0
"deposit",0
"rise",0
"rings",0
"colleagues",0
"innocent",0
"rudolph",0
"patience",0
"relation",0
"vegas",0
"gravy",0
"justified",0
"logical",0
"calm",1
"developed",0
"fashion",0
"obtained",1
"prayed",0
"teacher",0
"rain",0
"technologies",0
"acquire",0
"rational",0
"mobile",0
"drink",0
"performed",0
"mp3",0
"interest",1
"definite",0
"broadway",3
"wifi",0
"value",0
"curious",0
"employment",0
"democracy",0
"guiding",0
"original",2
"architect",0
"farms",0
"distinguished",0
"branches",0
"revealed",0
"existed",0
"spotlight",0
"scientists",0
"completely",0
"studio",0
"exists",0
"tickets",3
"connected",0
"images",0
"house",3
"expedition",0
"clouds",0
"illustrated",1
"received",1
"clubs",0
"dew",0
"wave",0
"soon",0
"hiring",0
"released",0
"soul",0
"football",0
"cheddar",0
"hollywood",0
"castle",0
"soundtrack",0
"bread",0
"linguistic",0
"jeans",0
"firefox",0
"grant",0
"largest",0
"december",0
"farmers",0
"september",0
"purchase",0
"lord",0
"experience",1
"colleges",0
"saint",0
"employ",0
"equilibrium",0
"continuity",0
"visitors",6
"commitment",0
"foxy",0
"brunch",0
"asian",0
"worship",0
"remembered",0
"ring",0
"democratic",0
"date",0
"arrival",0
"waters",0
"streams",0
"selected",0
"activity",0
"lights",1
"snow",0
"pink",0
"agreement",0
"fly",0
"women's",0
"kin",0
"offering",0
"handy",0
"berry",0
"amor",0
"organic",0
"parade",0
"sufficient",0
"reader",0
"importance",0
"bedtime",0
"resolve",0
"newspaper",0
"unlocked",0
"devotion",0
"mornings",0
"arrive",0
"designer",0
"important",0
"sufficiently",0
"june",0
"jamaica",0
"universal",0
"design",0
"france",1
"writers",0
"sure",0
"published",0
"jobs",0
"bbq",0
"experiences",0
"deal",1
"rofl",0
"wheat",0
"assembled",0
"volumes",0
"whistle",0
"chickens",0
"scent",0
"connections",0
"commonwealth",0
"paint",0
"clear",0
"engineer",0
"swing",0
"sense",0
"painted",0
"plane",0
"suite",0
"downloaded",0
"indians",0
"absolutely",0
"headphones",0
"relations",1
"salvation",0
"chess",0
"feeding",0
"clearer",0
"bought",1
"flowing",0
"joined",0
"myself",1
"visited",2
"produced",0
"surplus",0
"reasoning",0
"designed",0
"sciences",0
"mine",0
"belongs",0
"metropolitan",0
"lipstick",0
"epic",0
"expansion",0
"software",0
"atmosphere",0
"conversations",0
"protecting",1
"christian",0
"earrings",0
"exercise",0
"conceived",0
"calcium",0
"observation",0
"cheeks",0
"rum",0
"community",0
"monkey",0
"pioneer",0
"england",0
"reflect",0
"tips",0
"fairly",1
"listening",0
"website",0
"virginia",1
"skype",0
"globe",0
"professionals",0
"sweden",0
"begin",0
"cooler",0
"technological",0
"disco",0
"remembering",0
"introduced",0
"wines",0
"country",0
"amigo",0
"vehicles",0
"plaza",0
"breathe",0
"students",0
"olympic",0
"thinking",0
"lead",0
"themes",0
"reputation",0
"bridegroom's",0
"buy",0
"market",0
"lots",0
"babes",0
"founded",0
"village",0
"hoped",0
"emerging",0
"fix",0
"white",0
"sentimental",0
"honorary",0
"experts",0
"uptown",0
"regards",0
"aims",0
"observe",0
"reasonably",0
"leap",0
"shirt",0
"school",0
"australian",0
"promises",0
"gods",0
"costume",0
"cars",0
"upcoming",0
"raising",0
"mirror",0
"events",0
"degree",0
"allows",0
"camp",0
"proved",0
"prominent",0
"lifetime",0
"gr8",0
"magnetic",0
"breathing",0
"valley",0
"travelers",0
"team",0
"us",2
"considerable",0
"egypt",0
"hotels",0
"flag",0
"blackberry",0
"indian",0
"mmmm",0
"spark",0
"human",1
"produce",0
"surely",0
"develop",0
"gave",0
"vintage",0
"occasion",0
"appropriate",0
"proteins",0
"revolutionary",0
"jelly",0
"strategy",0
"poetic",0
"grill",0
"day",2
"horizon",0
"sooner",0
"eyes",0
"options",0
"spirits",0
"halloween",0
"tale",0
"proceeds",0
"yourself",0
"distinctive",0
"insight",0
"updating",0
"rises",0
"queen",0
"aboard",0
"cowboy",0
"enterprise",0
"flying",0
"making",0
"almighty",0
"actors",0
"ooooh",0
"conversation",0
"samsung",0
"vip",0
"possible",1
"self",0
"jingle",0
"boy",0
"holland",0
"speed",0
"you",1
"yours",0
"grammy",0
"athletes",0
"eighteen",0
"edison",0
"acknowledge",0
"constitution",0
"websites",0
"bowling",0
"worlds",0
"advances",0
"developments",0
"built",0
"answer",2
"writing",1
"xbox",0
"proposed",0
"provides",0
"practical",0
"aid",0
"choice",0
"deliver",0
"tip",0
"more",3
"legitimate",0
"dvds",0
"grad",0
"show",3
"collective",0
"social",0
"produces",0
"lives",0
"evolution",0
"foundations",0
"accompanied",0
"full",0
"fit",0
"thai",0
"thoughts",0
"architectural",0
"advice",0
"supports",0
"embrace",0
"restoration",1
"downloading",0
"styles",0
"guys",0
"bro",0
"avid",0
"pregnant",0
"seventeen",0
"asia",0
"most",1
"instrument",0
"participation",0
"today",0
"meanings",0
"contributions",0
"cowboys",0
"batman",0
"designs",0
"night",1
"tech",0
"tribute",0
"neon",0
"karma",0
"decent",0
"farm",0
"environment",0
"all",2
"build",0
"properly",0
"answered",0
"authors",0
"knight",0
"breast",0
"finishing",0
"join",0
"quest",0
"chef",0
"package",0
"transformation",0
"big",1
"contacts",0
"treaty",0
"penny",0
"cotton",0
"logic",0
"milk",0
"clowns",0
"aesthetic",0
"upside",0
"spain",0
"faces",0
"agreements",0
"pension",0
"stable",0
"everybody",0
"feeds",0
"lifted",0
"opening",0
"phd",0
"think",0
"premier",0
"halo",0
"arise",0
"nurse",0
"dough",0
"joining",0
"sands",0
"erected",0
"proposals",0
"taco",0
"bubble",0
"sexual",0
"estate",0
"jacket",0
"ethical",0
"dime",0
"actor",0
"yields",0
"protein",0
"upward",0
"assured",0
"providence",0
"kingdom",0
"menu",0
"behold",0
"phones",0
"plans",0
"succession",0
"definitely",0
"cereal",0
"3-bedroom",0
"engage",0
"listened",0
"meat",0
"recommendations",0
"trading",0
"soda",0
"haircut",0
"supporters",0
"lyrical",0
"dynamics",0
"sailor",0
"informed",0
"emotions",0
"victor",0
"driving",0
"occasions",0
"tourist",3
"duck",0
"realise",0
"scientist",0
"fully",0
"t-shirt",0
"playlist",0
"italy",0
"tournament",0
"trains",0
"provided",1
"advocates",0
"oak",0
"righteous",0
"awareness",0
"philosophical",0
"lion",0
"copper",0
"blonde",0
"trade",0
"steady",0
"tomorrow",0
"venus",0
"fishing",0
"eagle",0
"swiss",0
"buyer",0
"tune",0
"riding",0
"fri",0
"initiated",0
"she",0
"spice",0
"transformed",0
"tiger",0
"survey",1
"expression",0
"wireless",0
"burger",0
"nomination",0
"safety",1
"balance",0
"yea",0
"80s",0
"ate",0
"walking",0
"clearly",0
"www",1
"experiments",0
"atlantic",0
"miami",1
"resolution",0
"certificate",0
"mineral",0
"land",0
"established",0
"aha",0
"midnight",0
"king",0
"chief",0
"draws",0
"cultural",1
"chances",0
"profound",0
"sight",0
"preference",0
"beds",0
"polish",0
"pacific",0
"automobile",0
"enable",0
